AGE_CK95_Ma	AGE_GTS04_Ma	DSDP_ODP_SITE	LATITUDE	LONGITUDE	REFERENCE	SAMPLE	MBSF	MCD	GENUS	SPECIES	RAW_d13C	RAW_d18O	d13C_CORRECTION	d18O_CORRECTION	CORRECTED_d13C	CORRECTED_d18O
null	0.33400	1146	19.457	116.273	Clemens and Prell (2003)	null	56.435	59.285	Globigerinoides	G. ruber	1.030	-1.540	0.940	0.000	1.530	-1.380
null	1.82400	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.480	-1.270	0.120	-0.110	1.600	-1.380
null	2.76100	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.020	-1.270	0.120	-0.110	2.140	-1.380
null	1.53800	1146	19.457	116.273	Clemens and Prell (2003)	null	158.535	168.585	Globigerinoides	G. ruber	1.670	-1.540	0.940	0.000	2.170	-1.380
null	2.66100	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.380	-1.260	0.120	-0.110	1.500	-1.370
null	0.63100	1146	19.457	116.273	Clemens and Prell (2003)	null	91.335	96.035	Globigerinoides	G. ruber	1.110	-1.530	0.940	0.000	1.610	-1.370
null	0.34900	1146	19.457	116.273	Clemens and Prell (2003)	null	57.835	61.835	Globigerinoides	G. ruber	1.120	-1.530	0.940	0.000	1.620	-1.370
null	0.89800	1146	19.457	116.273	Clemens and Prell (2003)	null	117.435	125.135	Globigerinoides	G. ruber	1.170	-1.530	0.940	0.000	1.670	-1.370
null	0.98600	1146	19.457	116.273	Clemens and Prell (2003)	null	123.435	132.035	Globigerinoides	G. ruber	1.530	-1.530	0.940	0.000	2.030	-1.370
null	0.01500	1143	9.362	113.285	Cheng et al. (2004a)	"1H-1, 70-72"	0.700	0.700	Globigerinoides	G. ruber	1.130	-1.370	0.940	0.000	2.070	-1.370
null	1.24800	1146	19.457	116.273	Clemens and Prell (2003)	null	140.735	150.135	Globigerinoides	G. ruber	1.600	-1.530	0.940	0.000	2.100	-1.370
null	0.01900	1143	9.362	113.285	Cheng et al. (2004a)	"1H-1, 90-92"	0.900	0.900	Globigerinoides	G. ruber	1.240	-1.370	0.940	0.000	2.180	-1.370
null	2.82200	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.080	-1.260	0.120	-0.110	2.200	-1.370
null	5.56900	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.290	-1.260	0.120	-0.110	2.410	-1.370
7.54100	7.62400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	214.430	226.650	Globigerinoides	G. sacculifer	2.092	-1.041	0.590	-0.320	2.682	-1.361
1.70200	1.70900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	104.510	107.830	Globigerinoides	G. ruber	0.120	-1.360	0.940	0.000	1.060	-1.360
null	0.97000	1146	19.457	116.273	Clemens and Prell (2003)	null	122.235	130.835	Globigerinoides	G. ruber	1.110	-1.520	0.940	0.000	1.610	-1.360
null	6.60600	289	-0.499	158.512	Gasperi and Kennett (1993)	"22-2, 13-15"	201.130	"22-2, 13-15"	Globigerinoides	G. Sacculifer	2.030	-1.250	0.120	-0.110	2.150	-1.360
16.27000	16.24400	588C	-26.112	161.227	Pagani et al. (1999)	null	319.410	null	Globigerinoides	G. quadrilobatus	2.770	-1.250	0.120	-0.110	2.890	-1.360
15.52000	15.50600	588A	-26.112	161.227	Pagani et al. (1999)	null	300.390	null	Globigerinoides	G. quadrilobatus	3.080	-1.250	0.120	-0.110	3.200	-1.360
7.55900	7.63900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	214.880	227.100	Globigerinoides	G. sacculifer	1.328	-1.032	0.590	-0.320	1.918	-1.352
null	0.86800	1146	19.457	116.273	Clemens and Prell (2003)	null	113.635	121.335	Globigerinoides	G. ruber	0.900	-1.510	0.940	0.000	1.400	-1.350
null	0.89400	1146	19.457	116.273	Clemens and Prell (2003)	null	116.935	124.635	Globigerinoides	G. ruber	1.010	-1.510	0.940	0.000	1.510	-1.350
null	0.36000	1146	19.457	116.273	Clemens and Prell (2003)	null	59.735	63.735	Globigerinoides	G. ruber	1.090	-1.510	0.940	0.000	1.590	-1.350
null	4.91600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.580	-1.240	0.120	-0.110	1.700	-1.350
null	0.27900	1146	19.457	116.273	Clemens and Prell (2003)	null	49.415	52.815	Globigerinoides	G. ruber	1.360	-1.510	0.940	0.000	1.860	-1.350
null	4.89600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.910	-1.240	0.120	-0.110	2.030	-1.350
null	6.63400	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.970	-1.240	0.120	-0.110	2.090	-1.350
null	5.51500	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.090	-1.240	0.120	-0.110	2.210	-1.350
null	6.57700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.100	-1.240	0.120	-0.110	2.220	-1.350
null	4.97700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.120	-1.240	0.120	-0.110	2.240	-1.350
null	0.71900	1146	19.457	116.273	Clemens and Prell (2003)	null	102.185	108.135	Globigerinoides	G. ruber	1.810	-1.510	0.940	0.000	2.310	-1.350
null	4.70500	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.200	-1.240	0.120	-0.110	2.320	-1.350
0.67300	0.67400	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	43.410	45.310	Globigerinoides	G. ruber	0.450	-1.340	0.940	0.000	1.390	-1.340
16.48400	16.30200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	344.080	356.280	Globigerinoides	G. ruber	0.470	-1.340	0.940	0.000	1.410	-1.340
null	0.79200	1146	19.457	116.273	Clemens and Prell (2003)	null	109.735	116.135	Globigerinoides	G. ruber	1.000	-1.500	0.940	0.000	1.500	-1.340
null	1.24200	1146	19.457	116.273	Clemens and Prell (2003)	null	141.435	149.685	Globigerinoides	G. ruber	1.100	-1.500	0.940	0.000	1.600	-1.340
null	1.33200	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.610	-1.230	0.120	-0.110	1.730	-1.340
null	1.52700	1146	19.457	116.273	Clemens and Prell (2003)	null	157.635	167.685	Globigerinoides	G. ruber	1.250	-1.500	0.940	0.000	1.750	-1.340
null	1.29400	1146	19.457	116.273	Clemens and Prell (2003)	null	144.235	153.635	Globigerinoides	G. ruber	1.300	-1.500	0.940	0.000	1.800	-1.340
null	0.39600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.720	-1.230	0.120	-0.110	1.840	-1.340
null	6.53500	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.050	-1.230	0.120	-0.110	2.170	-1.340
null	3.64000	871	5.557	172.345	Pearson and Shackleton (1995)	null	20.600	null	Globigerinoides	G. ruber	1.670	-1.340	0.940	0.000	2.610	-1.340
13.36000	13.43500	588A	-26.112	161.227	Pagani et al. (1999)	null	275.470	null	Globigerinoides	G. quadrilobatus	2.810	-1.230	0.120	-0.110	2.930	-1.340
null	0.76100	1146	19.457	116.273	Clemens and Prell (2003)	null	105.335	112.335	Globigerinoides	G. ruber	0.410	-1.490	0.940	0.000	0.910	-1.330
16.46800	16.29900	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	343.910	356.110	Globigerinoides	G. ruber	0.470	-1.330	0.940	0.000	1.410	-1.330
null	0.87200	1146	19.457	116.273	Clemens and Prell (2003)	null	114.135	121.835	Globigerinoides	G. ruber	1.080	-1.490	0.940	0.000	1.580	-1.330
null	0.01400	1146	19.457	116.273	Clemens and Prell (2003)	null	2.630	2.630	Globigerinoides	G. ruber	1.480	-1.490	0.940	0.000	1.980	-1.330
null	4.89600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.150	-1.220	0.120	-0.110	2.270	-1.330
null	5.17600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.180	-1.220	0.120	-0.110	2.300	-1.330
null	6.41100	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.250	-1.220	0.120	-0.110	2.370	-1.330
null	1.42000	1146	19.457	116.273	Clemens and Prell (2003)	null	151.435	161.385	Globigerinoides	G. ruber	2.000	-1.490	0.940	0.000	2.500	-1.330
null	1.34100	1146	19.457	116.273	Clemens and Prell (2003)	null	147.035	156.435	Globigerinoides	G. ruber	2.010	-1.490	0.940	0.000	2.510	-1.330
15.42000	15.41100	588A	-26.112	161.227	Pagani et al. (1999)	null	299.010	null	Globigerinoides	G. quadrilobatus	2.580	-1.220	0.120	-0.110	2.700	-1.330
0.05500	0.05500	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	8.410	8.410	Globigerinoides	G. sacculifer	1.600	-1.001	0.590	-0.320	2.190	-1.321
null	0.75900	1146	19.457	116.273	Clemens and Prell (2003)	null	105.035	112.035	Globigerinoides	G. ruber	0.800	-1.480	0.940	0.000	1.300	-1.320
16.49000	16.31000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	344.140	356.340	Globigerinoides	G. ruber	0.470	-1.320	0.940	0.000	1.410	-1.320
null	0.14600	1146	19.457	116.273	Clemens and Prell (2003)	null	28.335	30.835	Globigerinoides	G. ruber	0.960	-1.480	0.940	0.000	1.460	-1.320
null	0.01700	1146	19.457	116.273	Clemens and Prell (2003)	null	4.035	4.035	Globigerinoides	G. ruber	1.250	-1.480	0.940	0.000	1.750	-1.320
null	6.07000	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.920	-1.210	0.120	-0.110	2.040	-1.320
null	6.30100	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.090	-1.210	0.120	-0.110	2.210	-1.320
null	0.04600	871	5.557	172.345	Pearson and Shackleton (1995)	null	0.590	null	Globigerinoides	G. ruber	1.310	-1.320	0.940	0.000	2.250	-1.320
8.33900	8.38700	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	233.460	245.680	Globigerinoides	G. sacculifer	1.779	-0.993	0.590	-0.320	2.369	-1.313
0.87700	0.87700	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	54.410	61.310	Globigerinoides	G. ruber	-0.080	-1.310	0.940	0.000	0.860	-1.310
null	0.63400	1146	19.457	116.273	Clemens and Prell (2003)	null	92.085	96.785	Globigerinoides	G. ruber	0.760	-1.470	0.940	0.000	1.260	-1.310
null	0.43600	1146	19.457	116.273	Clemens and Prell (2003)	null	68.335	72.535	Globigerinoides	G. ruber	0.790	-1.470	0.940	0.000	1.290	-1.310
null	0.44000	1146	19.457	116.273	Clemens and Prell (2003)	null	68.835	73.035	Globigerinoides	G. ruber	0.900	-1.470	0.940	0.000	1.400	-1.310
null	0.71500	1146	19.457	116.273	Clemens and Prell (2003)	null	101.285	107.235	Globigerinoides	G. ruber	0.950	-1.470	0.940	0.000	1.450	-1.310
null	0.89500	1146	19.457	116.273	Clemens and Prell (2003)	null	117.035	124.735	Globigerinoides	G. ruber	0.950	-1.470	0.940	0.000	1.450	-1.310
0.02800	0.02800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	3.910	3.910	Globigerinoides	G. ruber	0.900	-1.310	0.940	0.000	1.840	-1.310
null	0.01500	1146	19.457	116.273	Clemens and Prell (2003)	null	3.035	3.035	Globigerinoides	G. ruber	1.500	-1.470	0.940	0.000	2.000	-1.310
null	0.02300	1143	9.362	113.285	Cheng et al. (2004a)	"1H-1, 120-122"	1.200	1.200	Globigerinoides	G. ruber	1.190	-1.310	0.940	0.000	2.130	-1.310
null	2.38700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.040	-1.200	0.120	-0.110	2.160	-1.310
null	5.78300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.060	-1.200	0.120	-0.110	2.180	-1.310
null	6.11800	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.060	-1.200	0.120	-0.110	2.180	-1.310
null	1.25000	1146	19.457	116.273	Clemens and Prell (2003)	null	140.935	150.335	Globigerinoides	G. ruber	1.750	-1.470	0.940	0.000	2.250	-1.310
null	6.67600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.300	-1.200	0.120	-0.110	2.420	-1.310
null	6.16700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.350	-1.200	0.120	-0.110	2.470	-1.310
null	6.35000	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.430	-1.200	0.120	-0.110	2.550	-1.310
16.47300	16.30000	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	343.960	356.160	Globigerinoides	G. ruber	0.230	-1.300	0.940	0.000	1.170	-1.300
null	0.88900	1146	19.457	116.273	Clemens and Prell (2003)	null	116.235	123.935	Globigerinoides	G. ruber	0.940	-1.460	0.940	0.000	1.440	-1.300
0.87200	0.87200	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	53.710	60.610	Globigerinoides	G. ruber	0.530	-1.300	0.940	0.000	1.470	-1.300
0.18300	0.18300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	19.510	21.260	Globigerinoides	G. ruber	0.610	-1.300	0.940	0.000	1.550	-1.300
null	1.79600	1146	19.457	116.273	Clemens and Prell (2003)	null	173.935	184.085	Globigerinoides	G. ruber	1.060	-1.460	0.940	0.000	1.560	-1.300
null	6.74300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.750	-1.190	0.120	-0.110	1.870	-1.300
null	0.79600	1146	19.457	116.273	Clemens and Prell (2003)	null	110.135	116.535	Globigerinoides	G. ruber	1.450	-1.460	0.940	0.000	1.950	-1.300
null	6.25200	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.950	-1.190	0.120	-0.110	2.070	-1.300
null	5.31900	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.510	-1.190	0.120	-0.110	2.630	-1.300
13.53000	13.61800	588A	-26.112	161.227	Pagani et al. (1999)	null	279.150	null	Globigerinoides	G. quadrilobatus	3.220	-1.190	0.120	-0.110	3.340	-1.300
null	0.34500	1146	19.457	116.273	Clemens and Prell (2003)	null	57.135	61.135	Globigerinoides	G. ruber	0.690	-1.450	0.940	0.000	1.190	-1.290
null	0.64500	1146	19.457	116.273	Clemens and Prell (2003)	null	94.790	99.490	Globigerinoides	G. ruber	0.770	-1.450	0.940	0.000	1.270	-1.290
null	0.88000	1146	19.457	116.273	Clemens and Prell (2003)	null	115.235	122.935	Globigerinoides	G. ruber	0.990	-1.450	0.940	0.000	1.490	-1.290
null	0.41400	1143	9.362	113.285	Cheng et al. (2004a)	"3H-6, 60-62"	23.000	25.720	Globigerinoides	G. ruber	0.760	-1.290	0.940	0.000	1.700	-1.290
null	1.75600	1146	19.457	116.273	Clemens and Prell (2003)	null	171.635	181.785	Globigerinoides	G. ruber	1.410	-1.450	0.940	0.000	1.910	-1.290
null	4.67300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.810	-1.180	0.120	-0.110	1.930	-1.290
null	0.11200	1146	19.457	116.273	Clemens and Prell (2003)	null	21.835	24.135	Globigerinoides	G. ruber	1.570	-1.450	0.940	0.000	2.070	-1.290
null	6.78300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.010	-1.180	0.120	-0.110	2.130	-1.290
null	0.66800	1146	19.457	116.273	Clemens and Prell (2003)	null	96.585	103.485	Globigerinoides	G. ruber	1.840	-1.450	0.940	0.000	2.340	-1.290
null	6.21600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.230	-1.180	0.120	-0.110	2.350	-1.290
15.01000	15.00700	588A	-26.112	161.227	Pagani et al. (1999)	null	292.660	null	Globigerinoides	G. quadrilobatus	2.610	-1.180	0.120	-0.110	2.730	-1.290
null	0.14900	1146	19.457	116.273	Clemens and Prell (2003)	null	29.335	31.835	Globigerinoides	G. ruber	0.750	-1.440	0.940	0.000	1.250	-1.280
null	0.68200	1146	19.457	116.273	Clemens and Prell (2003)	null	97.785	104.685	Globigerinoides	G. ruber	1.030	-1.440	0.940	0.000	1.530	-1.280
null	0.45100	1146	19.457	116.273	Clemens and Prell (2003)	null	71.135	74.585	Globigerinoides	G. ruber	1.090	-1.440	0.940	0.000	1.590	-1.280
null	1.63300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.540	-1.170	0.120	-0.110	1.660	-1.280
null	4.82700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.830	-1.170	0.120	-0.110	1.950	-1.280
null	1.53500	1146	19.457	116.273	Clemens and Prell (2003)	null	158.135	168.185	Globigerinoides	G. ruber	1.450	-1.440	0.940	0.000	1.950	-1.280
null	4.89600	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.840	-1.170	0.120	-0.110	1.960	-1.280
null	5.97900	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.110	-1.170	0.120	-0.110	2.230	-1.280
null	5.44400	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.160	-1.170	0.120	-0.110	2.280	-1.280
16.46600	16.29800	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	343.890	356.090	Globigerinoides	G. ruber	0.400	-1.270	0.940	0.000	1.340	-1.270
null	0.62300	1146	19.457	116.273	Clemens and Prell (2003)	null	89.185	94.785	Globigerinoides	G. ruber	1.010	-1.430	0.940	0.000	1.510	-1.270
null	0.25100	1146	19.457	116.273	Clemens and Prell (2003)	null	45.035	47.235	Globigerinoides	G. ruber	1.030	-1.430	0.940	0.000	1.530	-1.270
null	0.64000	1146	19.457	116.273	Clemens and Prell (2003)	null	93.585	98.285	Globigerinoides	G. ruber	1.110	-1.430	0.940	0.000	1.610	-1.270
null	0.79800	1146	19.457	116.273	Clemens and Prell (2003)	null	110.435	116.835	Globigerinoides	G. ruber	1.130	-1.430	0.940	0.000	1.630	-1.270
null	0.15700	1143	9.362	113.285	Cheng et al. (2004a)	"1H-5, 100-102"	7.000	10.200	Globigerinoides	G. ruber	0.710	-1.270	0.940	0.000	1.650	-1.270
null	0.95400	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.610	-1.160	0.120	-0.110	1.730	-1.270
null	0.06300	1146	19.457	116.273	Clemens and Prell (2003)	null	15.035	15.635	Globigerinoides	G. ruber	1.250	-1.430	0.940	0.000	1.750	-1.270
null	2.52700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.710	-1.160	0.120	-0.110	1.830	-1.270
null	2.07400	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.760	-1.160	0.120	-0.110	1.880	-1.270
null	6.38700	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.810	-1.160	0.120	-0.110	1.930	-1.270
null	0.13800	1146	19.457	116.273	Clemens and Prell (2003)	null	27.535	28.335	Globigerinoides	G. ruber	0.870	-1.420	0.940	0.000	1.370	-1.260
null	0.44400	1146	19.457	116.273	Clemens and Prell (2003)	null	69.435	73.635	Globigerinoides	G. ruber	1.020	-1.420	0.940	0.000	1.520	-1.260
null	0.47100	1146	19.457	116.273	Clemens and Prell (2003)	null	73.935	77.385	Globigerinoides	G. ruber	1.030	-1.420	0.940	0.000	1.530	-1.260
null	0.46000	1146	19.457	116.273	Clemens and Prell (2003)	null	72.435	75.885	Globigerinoides	G. ruber	1.100	-1.420	0.940	0.000	1.600	-1.260
null	1.44800	1146	19.457	116.273	Clemens and Prell (2003)	null	153.335	163.285	Globigerinoides	G. ruber	1.100	-1.420	0.940	0.000	1.600	-1.260
null	1.46100	1146	19.457	116.273	Clemens and Prell (2003)	null	153.935	163.885	Globigerinoides	G. ruber	1.330	-1.420	0.940	0.000	1.830	-1.260
null	1.57000	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.780	-1.150	0.120	-0.110	1.900	-1.260
null	0.90200	871	5.557	172.345	Pearson and Shackleton (1995)	null	9.590	null	Globigerinoides	G. ruber	1.150	-1.260	0.940	0.000	2.090	-1.260
null	0.72000	1146	19.457	116.273	Clemens and Prell (2003)	null	102.335	108.285	Globigerinoides	G. ruber	1.680	-1.420	0.940	0.000	2.180	-1.260
10.58000	10.66200	588	-26.112	161.227	Pagani et al. (1999)	null	229.770	null	Globigerinoides	G. quadrilobatus	2.160	-1.150	0.120	-0.110	2.280	-1.260
null	7.34400	289	-0.499	158.512	Gasperi and Kennett (1993)	"25-2, 45-47"	229.950	"25-2, 45-47"	Globigerinoides	G. Sacculifer	2.320	-1.150	0.120	-0.110	2.440	-1.260
null	0.42600	1146	19.457	116.273	Clemens and Prell (2003)	null	67.235	71.435	Globigerinoides	G. ruber	0.040	-1.410	0.940	0.000	0.540	-1.250
0.72200	0.72300	1147/1148	18.835	116.555	Cheng et al. (2004b)	"1H-1, 90-92"	44.210	50.010	Globigerinoides	G. ruber	0.710	-1.250	0.940	0.000	1.650	-1.250
null	5.64000	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.310	-1.140	0.120	-0.110	2.430	-1.250
null	0.42200	1146	19.457	116.273	Clemens and Prell (2003)	null	66.835	71.035	Globigerinoides	G. ruber	0.310	-1.400	0.940	0.000	0.810	-1.240
null	0.72800	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	0.780	-1.130	0.120	-0.110	0.900	-1.240
null	6.85300	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	1.990	-1.130	0.120	-0.110	2.110	-1.240
null	2.15000	586	-0.497	158.498	Whitman and Berger (1993)	null	null	null	Globigerinoides	G. sacculifer	2.170	-1.130	0.120	-0.110	2.290	-1.240
16.14000	16.10700	588C	-26.112	161.227	Pagani et al. (1999)	null	317.750	null	Globigerinoides	G. quadrilobatus	3.350	-1.130	0.120	-0.110	3.470	-1.240
null	1.29700	1146	19.457	116.273	Clemens and Prell (2003)	null	144.435	153.835	Globigerinoides	G. ruber	1.030	-1.390	0.940	0.000	1.530	-1.230
null	0.88100	1146	19.457	116.273	Clemens and Prell (2003)	null	115.335	123.035	Globigerinoides	G. ruber	1.040	-1.390	0.940	0.000	1.540	-1.230
null	0.33700	1146	19.457	116.273	Clemens and Prell (2003)	null	56.835	59.685	Globigerinoides	G. ruber	1.090	-1.390	0.940	0.000	1.590	-1.230
null	0.01900	1146	19.457	116.273	Clemens and Prell (2003)	null	5.045	5.045	Globigerinoides	G. ruber	1.360	-1.390	0.940	0.000	1.860	-1.230
